,pw,x1
1091,21,not_cT1_SUV__cT2_SUV_BMW
1092,21,cT1_SUV_not_cT2_BMW
1093,21,cT1_SUV__cT2_BMW
1094,21,not_cT1_SUV__cT2_BMW
1095,21,cT1_SUV_not_cT2_Sedan_Audi
1096,21,cT1_SUV__cT2_Sedan_Audi
1097,21,not_cT1_SUV__cT2_Sedan_Audi
1098,21,cT1_SUV_not_cT2_SUV_Audi
1099,21,cT1_SUV__cT2_SUV_Audi
1100,21,not_cT1_SUV__cT2_SUV_Audi
1101,21,cT1_SUV_not_cT2_Audi
1102,21,cT1_SUV__cT2_Audi
1103,21,not_cT1_SUV__cT2_Audi
1104,21,cT1_Sedan_not_cT2_SUV_BMW
1105,21,cT1_Sedan__cT2_SUV_BMW
1106,21,not_cT1_Sedan__cT2_SUV_BMW
1107,21,cT1_Sedan_not_cT2_BMW
1108,21,cT1_Sedan__cT2_BMW
1109,21,not_cT1_Sedan__cT2_BMW
1110,21,cT1_Sedan_not_cT2_Sedan_Audi
1111,21,cT1_Sedan__cT2_Sedan_Audi
1112,21,not_cT1_Sedan__cT2_Sedan_Audi
1113,21,cT1_Sedan_not_cT2_SUV_Audi
1114,21,cT1_Sedan__cT2_SUV_Audi
1115,21,not_cT1_Sedan__cT2_SUV_Audi
1116,21,cT1_Sedan_not_cT2_Audi
1117,21,cT1_Sedan__cT2_Audi
1118,21,not_cT1_Sedan__cT2_Audi
1119,21,cT1_Sedan_Audi_not_cT2_SUV_BMW
1120,21,cT1_Sedan_Audi__cT2_SUV_BMW
1121,21,not_cT1_Sedan_Audi__cT2_SUV_BMW
1122,21,cT1_Sedan_Audi_not_cT2_BMW
1123,21,cT1_Sedan_Audi__cT2_BMW
1124,21,not_cT1_Sedan_Audi__cT2_BMW
1125,21,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1126,21,cT1_Sedan_Audi__cT2_Sedan_Audi
1127,21,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1128,21,cT1_Sedan_Audi_not_cT2_SUV_Audi
1129,21,cT1_Sedan_Audi__cT2_SUV_Audi
1130,21,not_cT1_Sedan_Audi__cT2_SUV_Audi
1131,21,cT1_Sedan_Audi_not_cT2_Audi
1132,21,cT1_Sedan_Audi__cT2_Audi
1133,21,not_cT1_Sedan_Audi__cT2_Audi
1134,22,cT1_Wagon_not_cT2_SUV_BMW
1135,22,cT1_Wagon__cT2_SUV_BMW
1136,22,not_cT1_Wagon__cT2_SUV_BMW
1137,22,cT1_Wagon_not_cT2_BMW
1138,22,cT1_Wagon__cT2_BMW
1139,22,not_cT1_Wagon__cT2_BMW
1140,22,cT1_Wagon_not_cT2_Audi
1141,22,cT1_Wagon__cT2_Audi
1142,22,not_cT1_Wagon__cT2_Audi
1143,22,cT1_SUV_not_cT2_SUV_BMW
1144,22,cT1_SUV__cT2_SUV_BMW
1145,22,not_cT1_SUV__cT2_SUV_BMW
1146,22,cT1_SUV_not_cT2_BMW
1147,22,cT1_SUV__cT2_BMW
1148,22,not_cT1_SUV__cT2_BMW
1149,22,cT1_SUV_not_cT2_Sedan_Audi
1150,22,cT1_SUV__cT2_Sedan_Audi
1151,22,not_cT1_SUV__cT2_Sedan_Audi
1152,22,cT1_SUV_not_cT2_SUV_Audi
1153,22,cT1_SUV__cT2_SUV_Audi
1154,22,not_cT1_SUV__cT2_SUV_Audi
1155,22,cT1_SUV_not_cT2_Audi
1156,22,cT1_SUV__cT2_Audi
1157,22,not_cT1_SUV__cT2_Audi
1158,22,cT1_Sedan_not_cT2_SUV_BMW
1159,22,cT1_Sedan__cT2_SUV_BMW
1160,22,not_cT1_Sedan__cT2_SUV_BMW
1161,22,cT1_Sedan_not_cT2_BMW
1162,22,cT1_Sedan__cT2_BMW
1163,22,not_cT1_Sedan__cT2_BMW
1164,22,cT1_Sedan_not_cT2_Sedan_Audi
1165,22,cT1_Sedan__cT2_Sedan_Audi
1166,22,not_cT1_Sedan__cT2_Sedan_Audi
1167,22,cT1_Sedan_not_cT2_SUV_Audi
1168,22,cT1_Sedan__cT2_SUV_Audi
1169,22,not_cT1_Sedan__cT2_SUV_Audi
1170,22,cT1_Sedan_not_cT2_Audi
1171,22,cT1_Sedan__cT2_Audi
1172,22,not_cT1_Sedan__cT2_Audi
1173,22,cT1_Sedan_Audi_not_cT2_SUV_BMW
1174,22,cT1_Sedan_Audi__cT2_SUV_BMW
1175,22,not_cT1_Sedan_Audi__cT2_SUV_BMW
1176,22,cT1_Sedan_Audi_not_cT2_BMW
1177,22,cT1_Sedan_Audi__cT2_BMW
1178,22,not_cT1_Sedan_Audi__cT2_BMW
1179,22,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1180,22,cT1_Sedan_Audi__cT2_Sedan_Audi
1181,22,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1182,22,cT1_Sedan_Audi_not_cT2_SUV_Audi
1183,22,cT1_Sedan_Audi__cT2_SUV_Audi
1184,22,not_cT1_Sedan_Audi__cT2_SUV_Audi
1185,22,cT1_Sedan_Audi_not_cT2_Audi
1186,22,cT1_Sedan_Audi__cT2_Audi
1187,22,not_cT1_Sedan_Audi__cT2_Audi
1188,23,cT1_Wagon_not_cT2_SUV_BMW
1189,23,cT1_Wagon__cT2_SUV_BMW
1190,23,not_cT1_Wagon__cT2_SUV_BMW
1191,23,cT1_Wagon_not_cT2_BMW
1192,23,cT1_Wagon__cT2_BMW
1193,23,not_cT1_Wagon__cT2_BMW
1194,23,cT1_Wagon_not_cT2_Audi
1195,23,cT1_Wagon__cT2_Audi
1196,23,not_cT1_Wagon__cT2_Audi
1197,23,cT1_SUV_not_cT2_SUV_BMW
1198,23,cT1_SUV__cT2_SUV_BMW
1199,23,not_cT1_SUV__cT2_SUV_BMW
1200,23,cT1_SUV_not_cT2_BMW
1201,23,cT1_SUV__cT2_BMW
1202,23,not_cT1_SUV__cT2_BMW
1203,23,cT1_SUV_not_cT2_Sedan_Audi
1204,23,cT1_SUV__cT2_Sedan_Audi
1205,23,not_cT1_SUV__cT2_Sedan_Audi
1206,23,cT1_SUV_not_cT2_SUV_Audi
1207,23,cT1_SUV__cT2_SUV_Audi
1208,23,not_cT1_SUV__cT2_SUV_Audi
1209,23,cT1_SUV_not_cT2_Audi
1210,23,cT1_SUV__cT2_Audi
1211,23,not_cT1_SUV__cT2_Audi
1212,23,cT1_Sedan_not_cT2_SUV_BMW
1213,23,cT1_Sedan__cT2_SUV_BMW
1214,23,not_cT1_Sedan__cT2_SUV_BMW
1215,23,cT1_Sedan_not_cT2_BMW
1216,23,cT1_Sedan__cT2_BMW
1217,23,not_cT1_Sedan__cT2_BMW
1218,23,cT1_Sedan_not_cT2_Sedan_Audi
1219,23,cT1_Sedan__cT2_Sedan_Audi
1220,23,not_cT1_Sedan__cT2_Sedan_Audi
1221,23,cT1_Sedan_not_cT2_SUV_Audi
1222,23,cT1_Sedan__cT2_SUV_Audi
1223,23,not_cT1_Sedan__cT2_SUV_Audi
1224,23,cT1_Sedan_not_cT2_Audi
1225,23,cT1_Sedan__cT2_Audi
1226,23,not_cT1_Sedan__cT2_Audi
1227,23,cT1_Sedan_Audi_not_cT2_SUV_BMW
1228,23,cT1_Sedan_Audi__cT2_SUV_BMW
1229,23,not_cT1_Sedan_Audi__cT2_SUV_BMW
1230,23,cT1_Sedan_Audi_not_cT2_BMW
1231,23,cT1_Sedan_Audi__cT2_BMW
1232,23,not_cT1_Sedan_Audi__cT2_BMW
1233,23,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1234,23,cT1_Sedan_Audi__cT2_Sedan_Audi
1235,23,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1236,23,cT1_Sedan_Audi_not_cT2_SUV_Audi
1237,23,cT1_Sedan_Audi__cT2_SUV_Audi
1238,23,not_cT1_Sedan_Audi__cT2_SUV_Audi
1239,23,cT1_Sedan_Audi_not_cT2_Audi
1240,23,cT1_Sedan_Audi__cT2_Audi
1241,23,not_cT1_Sedan_Audi__cT2_Audi
1242,24,cT1_Wagon_not_cT2_SUV_BMW
1243,24,cT1_Wagon__cT2_SUV_BMW
1244,24,not_cT1_Wagon__cT2_SUV_BMW
1245,24,cT1_Wagon_not_cT2_BMW
1246,24,cT1_Wagon__cT2_BMW
1247,24,not_cT1_Wagon__cT2_BMW
1248,24,cT1_Wagon_not_cT2_Audi
1249,24,cT1_Wagon__cT2_Audi
1250,24,not_cT1_Wagon__cT2_Audi
1251,24,cT1_SUV_not_cT2_SUV_BMW
1252,24,cT1_SUV__cT2_SUV_BMW
1253,24,not_cT1_SUV__cT2_SUV_BMW
1254,24,cT1_SUV_not_cT2_BMW
1255,24,cT1_SUV__cT2_BMW
1256,24,not_cT1_SUV__cT2_BMW
1257,24,cT1_SUV_not_cT2_Sedan_Audi
1258,24,cT1_SUV__cT2_Sedan_Audi
1259,24,not_cT1_SUV__cT2_Sedan_Audi
1260,24,cT1_SUV_not_cT2_SUV_Audi
1261,24,cT1_SUV__cT2_SUV_Audi
1262,24,not_cT1_SUV__cT2_SUV_Audi
1263,24,cT1_SUV_not_cT2_Audi
1264,24,cT1_SUV__cT2_Audi
1265,24,not_cT1_SUV__cT2_Audi
1266,24,cT1_Sedan_not_cT2_SUV_BMW
1267,24,cT1_Sedan__cT2_SUV_BMW
1268,24,not_cT1_Sedan__cT2_SUV_BMW
1269,24,cT1_Sedan_not_cT2_BMW
1270,24,cT1_Sedan__cT2_BMW
1271,24,not_cT1_Sedan__cT2_BMW
1272,24,cT1_Sedan_not_cT2_Sedan_Audi
1273,24,cT1_Sedan__cT2_Sedan_Audi
1274,24,not_cT1_Sedan__cT2_Sedan_Audi
1275,24,cT1_Sedan_not_cT2_SUV_Audi
1276,24,cT1_Sedan__cT2_SUV_Audi
1277,24,not_cT1_Sedan__cT2_SUV_Audi
1278,24,cT1_Sedan_not_cT2_Audi
1279,24,cT1_Sedan__cT2_Audi
1280,24,not_cT1_Sedan__cT2_Audi
1281,24,cT1_Sedan_Audi_not_cT2_SUV_BMW
1282,24,cT1_Sedan_Audi__cT2_SUV_BMW
1283,24,not_cT1_Sedan_Audi__cT2_SUV_BMW
1284,24,cT1_Sedan_Audi_not_cT2_BMW
1285,24,cT1_Sedan_Audi__cT2_BMW
1286,24,not_cT1_Sedan_Audi__cT2_BMW
1287,24,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1288,24,cT1_Sedan_Audi__cT2_Sedan_Audi
1289,24,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1290,24,cT1_Sedan_Audi_not_cT2_SUV_Audi
1291,24,cT1_Sedan_Audi__cT2_SUV_Audi
1292,24,not_cT1_Sedan_Audi__cT2_SUV_Audi
1293,24,cT1_Sedan_Audi_not_cT2_Audi
1294,24,cT1_Sedan_Audi__cT2_Audi
1295,24,not_cT1_Sedan_Audi__cT2_Audi
1296,25,cT1_Wagon_not_cT2_SUV_BMW
1297,25,cT1_Wagon__cT2_SUV_BMW
1298,25,not_cT1_Wagon__cT2_SUV_BMW
1299,25,cT1_Wagon_not_cT2_BMW
1300,25,cT1_Wagon__cT2_BMW
1301,25,not_cT1_Wagon__cT2_BMW
1302,25,cT1_Wagon_not_cT2_Audi
1303,25,cT1_Wagon__cT2_Audi
1304,25,not_cT1_Wagon__cT2_Audi
1305,25,cT1_SUV_not_cT2_SUV_BMW
1306,25,cT1_SUV__cT2_SUV_BMW
1307,25,not_cT1_SUV__cT2_SUV_BMW
1308,25,cT1_SUV_not_cT2_BMW
1309,25,cT1_SUV__cT2_BMW
1310,25,not_cT1_SUV__cT2_BMW
1311,25,cT1_SUV_not_cT2_Sedan_Audi
1312,25,cT1_SUV__cT2_Sedan_Audi
1313,25,not_cT1_SUV__cT2_Sedan_Audi
1314,25,cT1_SUV_not_cT2_SUV_Audi
1315,25,cT1_SUV__cT2_SUV_Audi
1316,25,not_cT1_SUV__cT2_SUV_Audi
1317,25,cT1_SUV_not_cT2_Audi
1318,25,cT1_SUV__cT2_Audi
1319,25,not_cT1_SUV__cT2_Audi
1320,25,cT1_Sedan_not_cT2_SUV_BMW
1321,25,cT1_Sedan__cT2_SUV_BMW
1322,25,not_cT1_Sedan__cT2_SUV_BMW
1323,25,cT1_Sedan_not_cT2_BMW
1324,25,cT1_Sedan__cT2_BMW
1325,25,not_cT1_Sedan__cT2_BMW
1326,25,cT1_Sedan_not_cT2_Sedan_Audi
1327,25,cT1_Sedan__cT2_Sedan_Audi
1328,25,not_cT1_Sedan__cT2_Sedan_Audi
1329,25,cT1_Sedan_not_cT2_SUV_Audi
1330,25,cT1_Sedan__cT2_SUV_Audi
1331,25,not_cT1_Sedan__cT2_SUV_Audi
1332,25,cT1_Sedan_not_cT2_Audi
1333,25,cT1_Sedan__cT2_Audi
1334,25,not_cT1_Sedan__cT2_Audi
1335,25,cT1_Sedan_Audi_not_cT2_SUV_BMW
1336,25,cT1_Sedan_Audi__cT2_SUV_BMW
1337,25,not_cT1_Sedan_Audi__cT2_SUV_BMW
1338,25,cT1_Sedan_Audi_not_cT2_BMW
1339,25,cT1_Sedan_Audi__cT2_BMW
1340,25,not_cT1_Sedan_Audi__cT2_BMW
1341,25,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1342,25,cT1_Sedan_Audi__cT2_Sedan_Audi
1343,25,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1344,25,cT1_Sedan_Audi_not_cT2_SUV_Audi
1345,25,cT1_Sedan_Audi__cT2_SUV_Audi
1346,25,not_cT1_Sedan_Audi__cT2_SUV_Audi
1347,25,cT1_Sedan_Audi_not_cT2_Audi
1348,25,cT1_Sedan_Audi__cT2_Audi
1349,25,not_cT1_Sedan_Audi__cT2_Audi
1350,26,cT1_Wagon_not_cT2_SUV_BMW
1351,26,cT1_Wagon__cT2_SUV_BMW
1352,26,not_cT1_Wagon__cT2_SUV_BMW
1353,26,cT1_Wagon_not_cT2_BMW
1354,26,cT1_Wagon__cT2_BMW
1355,26,not_cT1_Wagon__cT2_BMW
1356,26,cT1_Wagon_not_cT2_Audi
1357,26,cT1_Wagon__cT2_Audi
1358,26,not_cT1_Wagon__cT2_Audi
1359,26,cT1_SUV_not_cT2_SUV_BMW
1360,26,cT1_SUV__cT2_SUV_BMW
1361,26,not_cT1_SUV__cT2_SUV_BMW
1362,26,cT1_SUV_not_cT2_BMW
1363,26,cT1_SUV__cT2_BMW
1364,26,not_cT1_SUV__cT2_BMW
1365,26,cT1_SUV_not_cT2_Sedan_Audi
1366,26,cT1_SUV__cT2_Sedan_Audi
1367,26,not_cT1_SUV__cT2_Sedan_Audi
1368,26,cT1_SUV_not_cT2_SUV_Audi
1369,26,cT1_SUV__cT2_SUV_Audi
1370,26,not_cT1_SUV__cT2_SUV_Audi
1371,26,cT1_SUV_not_cT2_Audi
1372,26,cT1_SUV__cT2_Audi
1373,26,not_cT1_SUV__cT2_Audi
1374,26,cT1_Sedan_not_cT2_SUV_BMW
1375,26,cT1_Sedan__cT2_SUV_BMW
1376,26,not_cT1_Sedan__cT2_SUV_BMW
1377,26,cT1_Sedan_not_cT2_BMW
1378,26,cT1_Sedan__cT2_BMW
1379,26,not_cT1_Sedan__cT2_BMW
1380,26,cT1_Sedan_not_cT2_Sedan_Audi
1381,26,cT1_Sedan__cT2_Sedan_Audi
1382,26,not_cT1_Sedan__cT2_Sedan_Audi
1383,26,cT1_Sedan_not_cT2_SUV_Audi
1384,26,cT1_Sedan__cT2_SUV_Audi
1385,26,not_cT1_Sedan__cT2_SUV_Audi
1386,26,cT1_Sedan_not_cT2_Audi
1387,26,cT1_Sedan__cT2_Audi
1388,26,not_cT1_Sedan__cT2_Audi
1389,26,cT1_Sedan_Audi_not_cT2_SUV_BMW
1390,26,cT1_Sedan_Audi__cT2_SUV_BMW
1391,26,not_cT1_Sedan_Audi__cT2_SUV_BMW
1392,26,cT1_Sedan_Audi_not_cT2_BMW
1393,26,cT1_Sedan_Audi__cT2_BMW
1394,26,not_cT1_Sedan_Audi__cT2_BMW
1395,26,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1396,26,cT1_Sedan_Audi__cT2_Sedan_Audi
1397,26,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1398,26,cT1_Sedan_Audi_not_cT2_SUV_Audi
1399,26,cT1_Sedan_Audi__cT2_SUV_Audi
1400,26,not_cT1_Sedan_Audi__cT2_SUV_Audi
1401,26,cT1_Sedan_Audi_not_cT2_Audi
1402,26,cT1_Sedan_Audi__cT2_Audi
1403,26,not_cT1_Sedan_Audi__cT2_Audi
1404,27,cT1_Wagon_not_cT2_SUV_BMW
1405,27,cT1_Wagon__cT2_SUV_BMW
1406,27,not_cT1_Wagon__cT2_SUV_BMW
1407,27,cT1_Wagon_not_cT2_BMW
1408,27,cT1_Wagon__cT2_BMW
1409,27,not_cT1_Wagon__cT2_BMW
1410,27,cT1_Wagon_not_cT2_Audi
1411,27,cT1_Wagon__cT2_Audi
1412,27,not_cT1_Wagon__cT2_Audi
1413,27,cT1_SUV_not_cT2_SUV_BMW
1414,27,cT1_SUV__cT2_SUV_BMW
1415,27,not_cT1_SUV__cT2_SUV_BMW
1416,27,cT1_SUV_not_cT2_BMW
1417,27,cT1_SUV__cT2_BMW
1418,27,not_cT1_SUV__cT2_BMW
1419,27,cT1_SUV_not_cT2_Sedan_Audi
1420,27,cT1_SUV__cT2_Sedan_Audi
1421,27,not_cT1_SUV__cT2_Sedan_Audi
1422,27,cT1_SUV_not_cT2_SUV_Audi
1423,27,cT1_SUV__cT2_SUV_Audi
1424,27,not_cT1_SUV__cT2_SUV_Audi
1425,27,cT1_SUV_not_cT2_Audi
1426,27,cT1_SUV__cT2_Audi
1427,27,not_cT1_SUV__cT2_Audi
1428,27,cT1_Sedan_not_cT2_SUV_BMW
1429,27,cT1_Sedan__cT2_SUV_BMW
1430,27,not_cT1_Sedan__cT2_SUV_BMW
1431,27,cT1_Sedan_not_cT2_BMW
1432,27,cT1_Sedan__cT2_BMW
1433,27,not_cT1_Sedan__cT2_BMW
1434,27,cT1_Sedan_not_cT2_Sedan_Audi
1435,27,cT1_Sedan__cT2_Sedan_Audi
1436,27,not_cT1_Sedan__cT2_Sedan_Audi
1437,27,cT1_Sedan_not_cT2_SUV_Audi
1438,27,cT1_Sedan__cT2_SUV_Audi
1439,27,not_cT1_Sedan__cT2_SUV_Audi
1440,27,cT1_Sedan_not_cT2_Audi
1441,27,cT1_Sedan__cT2_Audi
1442,27,not_cT1_Sedan__cT2_Audi
1443,27,cT1_Sedan_Audi_not_cT2_SUV_BMW
1444,27,cT1_Sedan_Audi__cT2_SUV_BMW
1445,27,not_cT1_Sedan_Audi__cT2_SUV_BMW
1446,27,cT1_Sedan_Audi_not_cT2_BMW
1447,27,cT1_Sedan_Audi__cT2_BMW
1448,27,not_cT1_Sedan_Audi__cT2_BMW
1449,27,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1450,27,cT1_Sedan_Audi__cT2_Sedan_Audi
1451,27,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1452,27,cT1_Sedan_Audi_not_cT2_SUV_Audi
1453,27,cT1_Sedan_Audi__cT2_SUV_Audi
1454,27,not_cT1_Sedan_Audi__cT2_SUV_Audi
1455,27,cT1_Sedan_Audi_not_cT2_Audi
1456,27,cT1_Sedan_Audi__cT2_Audi
1457,27,not_cT1_Sedan_Audi__cT2_Audi
1458,28,cT1_Wagon_not_cT2_SUV_BMW
1459,28,cT1_Wagon__cT2_SUV_BMW
1460,28,not_cT1_Wagon__cT2_SUV_BMW
1461,28,cT1_Wagon_not_cT2_BMW
1462,28,cT1_Wagon__cT2_BMW
1463,28,not_cT1_Wagon__cT2_BMW
1464,28,cT1_Wagon_not_cT2_Audi
1465,28,cT1_Wagon__cT2_Audi
1466,28,not_cT1_Wagon__cT2_Audi
1467,28,cT1_SUV_not_cT2_SUV_BMW
1468,28,cT1_SUV__cT2_SUV_BMW
1469,28,not_cT1_SUV__cT2_SUV_BMW
1470,28,cT1_SUV_not_cT2_BMW
1471,28,cT1_SUV__cT2_BMW
1472,28,not_cT1_SUV__cT2_BMW
1473,28,cT1_SUV_not_cT2_Sedan_Audi
1474,28,cT1_SUV__cT2_Sedan_Audi
1475,28,not_cT1_SUV__cT2_Sedan_Audi
1476,28,cT1_SUV_not_cT2_SUV_Audi
1477,28,cT1_SUV__cT2_SUV_Audi
1478,28,not_cT1_SUV__cT2_SUV_Audi
1479,28,cT1_SUV_not_cT2_Audi
1480,28,cT1_SUV__cT2_Audi
1481,28,not_cT1_SUV__cT2_Audi
1482,28,cT1_Sedan_not_cT2_SUV_BMW
1483,28,cT1_Sedan__cT2_SUV_BMW
1484,28,not_cT1_Sedan__cT2_SUV_BMW
1485,28,cT1_Sedan_not_cT2_BMW
1486,28,cT1_Sedan__cT2_BMW
1487,28,not_cT1_Sedan__cT2_BMW
1488,28,cT1_Sedan_not_cT2_Sedan_Audi
1489,28,cT1_Sedan__cT2_Sedan_Audi
1490,28,not_cT1_Sedan__cT2_Sedan_Audi
1491,28,cT1_Sedan_not_cT2_SUV_Audi
1492,28,cT1_Sedan__cT2_SUV_Audi
1493,28,not_cT1_Sedan__cT2_SUV_Audi
1494,28,cT1_Sedan_not_cT2_Audi
1495,28,cT1_Sedan__cT2_Audi
1496,28,not_cT1_Sedan__cT2_Audi
1497,28,cT1_Sedan_Audi_not_cT2_SUV_BMW
1498,28,cT1_Sedan_Audi__cT2_SUV_BMW
1499,28,not_cT1_Sedan_Audi__cT2_SUV_BMW
1500,28,cT1_Sedan_Audi_not_cT2_BMW
1501,28,cT1_Sedan_Audi__cT2_BMW
1502,28,not_cT1_Sedan_Audi__cT2_BMW
1503,28,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1504,28,cT1_Sedan_Audi__cT2_Sedan_Audi
1505,28,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1506,28,cT1_Sedan_Audi_not_cT2_SUV_Audi
1507,28,cT1_Sedan_Audi__cT2_SUV_Audi
1508,28,not_cT1_Sedan_Audi__cT2_SUV_Audi
1509,28,cT1_Sedan_Audi_not_cT2_Audi
1510,28,cT1_Sedan_Audi__cT2_Audi
1511,28,not_cT1_Sedan_Audi__cT2_Audi
1512,29,cT1_Wagon_not_cT2_SUV_BMW
1513,29,cT1_Wagon__cT2_SUV_BMW
1514,29,not_cT1_Wagon__cT2_SUV_BMW
1515,29,cT1_Wagon_not_cT2_BMW
1516,29,cT1_Wagon__cT2_BMW
1517,29,not_cT1_Wagon__cT2_BMW
1518,29,cT1_Wagon_not_cT2_Audi
1519,29,cT1_Wagon__cT2_Audi
1520,29,not_cT1_Wagon__cT2_Audi
1521,29,cT1_SUV_not_cT2_SUV_BMW
1522,29,cT1_SUV__cT2_SUV_BMW
1523,29,not_cT1_SUV__cT2_SUV_BMW
1524,29,cT1_SUV_not_cT2_BMW
1525,29,cT1_SUV__cT2_BMW
1526,29,not_cT1_SUV__cT2_BMW
1527,29,cT1_SUV_not_cT2_Sedan_Audi
1528,29,cT1_SUV__cT2_Sedan_Audi
1529,29,not_cT1_SUV__cT2_Sedan_Audi
1530,29,cT1_SUV_not_cT2_SUV_Audi
1531,29,cT1_SUV__cT2_SUV_Audi
1532,29,not_cT1_SUV__cT2_SUV_Audi
1533,29,cT1_SUV_not_cT2_Audi
1534,29,cT1_SUV__cT2_Audi
1535,29,not_cT1_SUV__cT2_Audi
1536,29,cT1_Sedan_not_cT2_SUV_BMW
1537,29,cT1_Sedan__cT2_SUV_BMW
1538,29,not_cT1_Sedan__cT2_SUV_BMW
1539,29,cT1_Sedan_not_cT2_BMW
1540,29,cT1_Sedan__cT2_BMW
1541,29,not_cT1_Sedan__cT2_BMW
1542,29,cT1_Sedan_not_cT2_Sedan_Audi
1543,29,cT1_Sedan__cT2_Sedan_Audi
1544,29,not_cT1_Sedan__cT2_Sedan_Audi
1545,29,cT1_Sedan_not_cT2_SUV_Audi
1546,29,cT1_Sedan__cT2_SUV_Audi
1547,29,not_cT1_Sedan__cT2_SUV_Audi
1548,29,cT1_Sedan_not_cT2_Audi
1549,29,cT1_Sedan__cT2_Audi
1550,29,not_cT1_Sedan__cT2_Audi
1551,29,cT1_Sedan_Audi_not_cT2_SUV_BMW
1552,29,cT1_Sedan_Audi__cT2_SUV_BMW
1553,29,not_cT1_Sedan_Audi__cT2_SUV_BMW
1554,29,cT1_Sedan_Audi_not_cT2_BMW
1555,29,cT1_Sedan_Audi__cT2_BMW
1556,29,not_cT1_Sedan_Audi__cT2_BMW
1557,29,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1558,29,cT1_Sedan_Audi__cT2_Sedan_Audi
1559,29,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1560,29,cT1_Sedan_Audi_not_cT2_SUV_Audi
1561,29,cT1_Sedan_Audi__cT2_SUV_Audi
1562,29,not_cT1_Sedan_Audi__cT2_SUV_Audi
1563,29,cT1_Sedan_Audi_not_cT2_Audi
1564,29,cT1_Sedan_Audi__cT2_Audi
1565,29,not_cT1_Sedan_Audi__cT2_Audi
1566,30,cT1_Wagon_not_cT2_SUV_BMW
1567,30,cT1_Wagon__cT2_SUV_BMW
1568,30,not_cT1_Wagon__cT2_SUV_BMW
1569,30,cT1_Wagon_not_cT2_BMW
1570,30,cT1_Wagon__cT2_BMW
1571,30,not_cT1_Wagon__cT2_BMW
1572,30,cT1_Wagon_not_cT2_Audi
1573,30,cT1_Wagon__cT2_Audi
1574,30,not_cT1_Wagon__cT2_Audi
1575,30,cT1_SUV_not_cT2_SUV_BMW
1576,30,cT1_SUV__cT2_SUV_BMW
1577,30,not_cT1_SUV__cT2_SUV_BMW
1578,30,cT1_SUV_not_cT2_BMW
1579,30,cT1_SUV__cT2_BMW
1580,30,not_cT1_SUV__cT2_BMW
1581,30,cT1_SUV_not_cT2_Sedan_Audi
1582,30,cT1_SUV__cT2_Sedan_Audi
1583,30,not_cT1_SUV__cT2_Sedan_Audi
1584,30,cT1_SUV_not_cT2_SUV_Audi
1585,30,cT1_SUV__cT2_SUV_Audi
1586,30,not_cT1_SUV__cT2_SUV_Audi
1587,30,cT1_SUV_not_cT2_Audi
1588,30,cT1_SUV__cT2_Audi
1589,30,not_cT1_SUV__cT2_Audi
1590,30,cT1_Sedan_not_cT2_SUV_BMW
1591,30,cT1_Sedan__cT2_SUV_BMW
1592,30,not_cT1_Sedan__cT2_SUV_BMW
1593,30,cT1_Sedan_not_cT2_BMW
1594,30,cT1_Sedan__cT2_BMW
1595,30,not_cT1_Sedan__cT2_BMW
1596,30,cT1_Sedan_not_cT2_Sedan_Audi
1597,30,cT1_Sedan__cT2_Sedan_Audi
1598,30,not_cT1_Sedan__cT2_Sedan_Audi
1599,30,cT1_Sedan_not_cT2_SUV_Audi
1600,30,cT1_Sedan__cT2_SUV_Audi
1601,30,not_cT1_Sedan__cT2_SUV_Audi
1602,30,cT1_Sedan_not_cT2_Audi
1603,30,cT1_Sedan__cT2_Audi
1604,30,not_cT1_Sedan__cT2_Audi
1605,30,cT1_Sedan_Audi_not_cT2_SUV_BMW
1606,30,cT1_Sedan_Audi__cT2_SUV_BMW
1607,30,not_cT1_Sedan_Audi__cT2_SUV_BMW
1608,30,cT1_Sedan_Audi_not_cT2_BMW
1609,30,cT1_Sedan_Audi__cT2_BMW
1610,30,not_cT1_Sedan_Audi__cT2_BMW
1611,30,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1612,30,cT1_Sedan_Audi__cT2_Sedan_Audi
1613,30,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1614,30,cT1_Sedan_Audi_not_cT2_SUV_Audi
1615,30,cT1_Sedan_Audi__cT2_SUV_Audi
1616,30,not_cT1_Sedan_Audi__cT2_SUV_Audi
